"1073577334295445504","Fri Dec 14 13:55:57 +0000 2018",
"1073576984519823361","Fri Dec 14 13:54:33 +0000 2018",
"1073576539185405952","Fri Dec 14 13:52:47 +0000 2018",
"1073576148402098176","Fri Dec 14 13:51:14 +0000 2018",
"1073576089220464640","Fri Dec 14 13:51:00 +0000 2018",
"1073576045289320449","Fri Dec 14 13:50:49 +0000 2018",
"1073576017845981184","Fri Dec 14 13:50:43 +0000 2018",
"1073575966570631168","Fri Dec 14 13:50:31 +0000 2018",
"1073575868398592000","Fri Dec 14 13:50:07 +0000 2018",
"1073575754393378816","Fri Dec 14 13:49:40 +0000 2018",
"1073575559521652738","Fri Dec 14 13:48:54 +0000 2018",
"1073575464357294080","Fri Dec 14 13:48:31 +0000 2018",
"1073575443373195264","Fri Dec 14 13:48:26 +0000 2018",
"1073575206436786178","Fri Dec 14 13:47:29 +0000 2018",
"1073575010994921473","Fri Dec 14 13:46:43 +0000 2018",
"1073574779301625862","Fri Dec 14 13:45:48 +0000 2018",
"1073574617174949890","Fri Dec 14 13:45:09 +0000 2018",
"1073574544328269824","Fri Dec 14 13:44:52 +0000 2018",
"1073574532399550464","Fri Dec 14 13:44:49 +0000 2018",
"1073574455748767745","Fri Dec 14 13:44:30 +0000 2018",
"1073574251129659392","Fri Dec 14 13:43:42 +0000 2018",
"1073574233471680513","Fri Dec 14 13:43:37 +0000 2018",
"1073573844722409477","Fri Dec 14 13:42:05 +0000 2018",
"1073573814100000775","Fri Dec 14 13:41:57 +0000 2018",
"1073573635254829056","Fri Dec 14 13:41:15 +0000 2018",
"1073573494254960641","Fri Dec 14 13:40:41 +0000 2018",
"1073573415821266944","Fri Dec 14 13:40:23 +0000 2018",
"1073573308925444096","Fri Dec 14 13:39:57 +0000 2018",
"1073573186103664640","Fri Dec 14 13:39:28 +0000 2018",
"1073572987113271296","Fri Dec 14 13:38:40 +0000 2018",
"1073572801825685504","Fri Dec 14 13:37:56 +0000 2018",
"1073572449265086465","Fri Dec 14 13:36:32 +0000 2018",
"1073572445452410880","Fri Dec 14 13:36:31 +0000 2018",
"1073572272546435073","Fri Dec 14 13:35:50 +0000 2018",
"1073572085576990725","Fri Dec 14 13:35:05 +0000 2018",
"1073572070208880640","Fri Dec 14 13:35:02 +0000 2018",
"1073571901820338178","Fri Dec 14 13:34:22 +0000 2018",
"1073571734404636672","Fri Dec 14 13:33:42 +0000 2018",
"1073571500047908869","Fri Dec 14 13:32:46 +0000 2018",
"1073571000162369536","Fri Dec 14 13:30:47 +0000 2018",
"1073570986023444480","Fri Dec 14 13:30:43 +0000 2018",
"1073570949411135488","Fri Dec 14 13:30:34 +0000 2018",
"1073570915554865153","Fri Dec 14 13:30:26 +0000 2018",
"1073570884487733248","Fri Dec 14 13:30:19 +0000 2018",
"1073570375320117248","Fri Dec 14 13:28:18 +0000 2018",
"1073570322270478337","Fri Dec 14 13:28:05 +0000 2018",
"1073570029600419840","Fri Dec 14 13:26:55 +0000 2018",
